entity_id,state,last_changed
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T10:32:16.028Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T10:32:39.536Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T10:32:53.393Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T10:33:23.425Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T10:54:42.339Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T10:55:02.360Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T11:22:34.710Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T11:22:49.726Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T13:15:05.462Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T13:15:32.097Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T13:25:31.764Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T13:25:51.762Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T13:25:55.167Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T13:26:19.693Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T13:26:26.042Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T13:27:15.377Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T13:27:20.708Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T13:27:35.714Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T13:44:04.927Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T13:44:14.943Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T13:44:15.740Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T13:44:51.654Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T14:58:19.729Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T14:58:29.767Z
